AppUsage,SwipeRatio,message_sent_count,profile_pics_count,bio_length,emoji_usage_rate,location_type,education_level,Situationship_Index,Outcome_encoded
0.7033333333333334,0.69,0.99,0.5,0.512,0.574468085106383,1,4,66.01920903954802,1
0.9266666666666667,0.55,0.44,0.5,0.838,0.09574468085106383,0,2,64.0404761904762,1
0.3433333333333334,0.57,0.34,0.6666666666666666,0.712,0.18085106382978725,0,2,49.81739130434782,2
0.17,0.34,0.12,0.8333333333333333,0.482,0.06382978723404255,1,4,37.091509433962266,1
0.49000000000000005,0.08,0.98,0.8333333333333333,0.06,0.4361702127659574,1,4,41.439156626506026,2
0.6166666666666667,0.62,0.7000000000000001,0.0,0.062,0.2553191489361702,1,1,39.583333333333336,2
0.5233333333333333,0.54,0.0,0.5,0.26,0.18085106382978725,1,2,71.81666666666668,2
0.2566666666666667,0.44,0.47000000000000003,0.6666666666666666,0.466,0.2446808510638298,1,1,59.983333333333334,2
0.05333333333333334,0.63,0.7000000000000001,0.5,0.386,0.3085106382978723,1,2,30.11666666666667,1
0.05333333333333334,0.74,0.02,1.0,0.322,0.3404255319148936,1,2,29.605797101449273,0
0.42000000000000004,0.61,0.19,0.0,0.274,0.4787234042553192,1,3,54.67677595628415,0
0.33333333333333337,0.17,0.0,0.16666666666666666,0.31,0.29787234042553196,0,2,40.28107344632769,2
0.18333333333333335,0.51,0.45,0.8333333333333333,0.68,0.5851063829787234,0,4,43.27834179357022,2
0.8233333333333334,0.56,0.1,0.5,0.9420000000000001,0.26595744680851063,1,4,59.483333333333334,0
0.66,0.72,0.44,0.6666666666666666,0.116,0.4148936170212766,1,4,64.1891719745223,2
0.35000000000000003,0.21,0.44,0.0,0.582,0.05319148936170213,1,3,30.70754716981132,2
0.5466666666666667,0.02,0.5,1.0,0.6920000000000001,0.5957446808510639,1,1,35.25833333333333,2
0.08,0.32,0.58,0.8333333333333333,0.802,0.40425531914893614,0,1,33.71666666666667,0
0.51,0.52,0.96,1.0,0.8320000000000001,0.2446808510638298,1,1,47.516666666666666,0
0.4066666666666667,0.63,0.55,0.0,0.9460000000000001,0.06382978723404255,1,1,49.983333333333334,2
0.9433333333333334,0.49,0.37,0.3333333333333333,0.20400000000000001,0.6595744680851063,1,2,85.26666666666667,2
0.4166666666666667,0.55,0.29,0.5,0.024,0.09574468085106383,0,4,68.33333333333333,1
0.9900000000000001,0.74,0.5,0.16666666666666666,0.652,0.29787234042553196,1,3,62.150000000000006,2
0.21666666666666667,0.32,0.59,0.0,0.042,0.26595744680851063,1,1,30.166666666666664,2
0.6033333333333334,0.54,0.35000000000000003,0.16666666666666666,0.28,0.425531914893617,1,3,46.43484848484849,1
0.5,0.7,0.89,0.8333333333333333,0.0,0.2127659574468085,1,1,56.21212121212121,2
0.8466666666666667,0.5,0.3,0.8333333333333333,0.078,0.19148936170212766,1,2,60.37657657657658,0
0.3566666666666667,0.78,0.32,0.0,0.358,0.40425531914893614,1,3,48.389583333333334,1
0.5066666666666667,0.61,0.73,0.0,0.402,0.07446808510638299,1,4,56.75382513661202,0
0.9733333333333334,0.66,0.96,0.16666666666666666,0.122,0.2553191489361702,1,2,72.8367816091954,0
0.78,0.43,0.19,0.0,0.424,0.35106382978723405,1,4,44.3,2
0.7000000000000001,0.47,0.73,0.8333333333333333,0.496,0.06382978723404255,1,1,56.838235294117645,1
0.09666666666666668,0.56,0.97,0.3333333333333333,0.214,0.22340425531914893,1,3,29.883333333333333,0
0.9333333333333333,0.43,0.61,0.16666666666666666,0.704,0.22340425531914893,0,3,62.75260416666666,1
0.6133333333333334,0.5,0.14,0.5,0.756,0.05319148936170213,1,1,57.52988505747126,1
0.19,0.46,0.2,0.8333333333333333,0.06,0.5106382978723404,1,4,26.97352941176471,2
0.9633333333333334,0.58,0.43,0.8333333333333333,0.894,0.13829787234042554,1,4,60.28563218390804,2
0.6566666666666667,0.26,0.78,1.0,0.5700000000000001,0.2872340425531915,1,2,37.81666666666666,0
0.62,0.56,0.97,0.0,0.098,0.40425531914893614,1,4,58.79782608695652,1
0.78,0.55,0.13,0.8333333333333333,0.34600000000000003,0.35106382978723405,1,2,65.30373134328357,2
0.4866666666666667,0.69,0.13,0.0,0.534,0.32978723404255317,1,3,53.549388379204885,0
0.38333333333333336,0.54,0.47000000000000003,0.8333333333333333,0.662,0.19148936170212766,1,2,48.54243353783231,2
0.8766666666666667,0.57,0.98,0.16666666666666666,0.994,0.44680851063829785,1,2,66.52424242424243,1
0.3766666666666667,0.75,0.14,0.3333333333333333,0.198,0.40425531914893614,1,4,52.81940928270043,2
0.4266666666666667,0.53,0.62,0.8333333333333333,0.594,0.0851063829787234,1,1,47.41410256410256,0
0.7666666666666667,0.74,0.88,0.8333333333333333,0.312,0.13829787234042554,1,1,64.74509803921569,2
0.6000000000000001,0.39,0.77,1.0,0.492,0.1276595744680851,1,3,51.53651685393259,0
0.2733333333333334,0.59,0.31,0.5,0.022,0.4148936170212766,1,4,45.40100401606426,2
0.09333333333333334,0.3,0.51,0.16666666666666666,0.528,0.15957446808510636,1,4,31.11550387596899,1
0.06333333333333334,0.68,0.15,0.6666666666666666,0.77,0.3085106382978723,1,1,42.102238805970146,0
0.07333333333333333,0.48,0.61,0.5,0.234,0.13829787234042554,1,3,37.332029795158284,2
0.48333333333333334,0.25,0.32,0.6666666666666666,0.418,0.0425531914893617,1,2,43.62121212121212,1
0.08666666666666667,0.52,0.11,0.8333333333333333,0.004,0.10638297872340426,0,4,33.89047619047619,2
0.06333333333333334,0.41,0.8300000000000001,0.5,0.628,0.5212765957446809,1,2,35.85376344086021,2
0.4,0.59,0.25,1.0,0.39,0.1276595744680851,1,2,51.47727272727273,0
0.91,0.86,0.38,1.0,0.498,0.29787234042553196,1,4,76.99864864864865,2
0.48333333333333334,0.74,0.67,0.16666666666666666,0.134,0.18085106382978725,1,3,56.03070175438596,1
0.4866666666666667,0.64,0.62,0.0,0.704,0.3404255319148936,1,4,54.52093663911845,1
0.8366666666666667,0.48,0.06,0.0,0.154,0.2127659574468085,0,4,61.1812925170068,0
0.24666666666666667,0.72,0.09,1.0,0.4,0.4361702127659574,1,2,44.96666666666667,0
0.6333333333333334,0.47,0.63,0.16666666666666666,0.16,0.3404255319148936,1,4,58.66414141414141,2
0.02,0.62,0.1,0.5,0.9500000000000001,0.1702127659574468,1,2,31.940740740740743,1
0.9800000000000001,0.06,0.37,0.16666666666666666,0.442,0.35106382978723405,1,3,60.415384615384625,0
0.8933333333333334,0.73,0.99,0.0,0.272,0.26595744680851063,1,2,71.78229166666668,2
0.6366666666666667,0.35,0.1,0.8333333333333333,0.872,0.29787234042553196,1,4,41.03333333333333,1
0.64,0.65,0.05,0.8333333333333333,0.538,0.39361702127659576,1,1,58.983333333333334,1
0.66,0.66,0.43,0.16666666666666666,0.154,0.14893617021276598,1,2,52.1,0
0.45333333333333337,0.41,0.76,0.6666666666666666,0.23600000000000002,0.2127659574468085,1,1,48.23205128205128,1
0.8,0.41,0.49,0.3333333333333333,0.188,0.3829787234042553,1,4,60.51775956284152,0
0.7033333333333334,0.43,0.96,0.8333333333333333,0.20600000000000002,0.13829787234042554,1,3,50.27894736842106,0
0.07,0.64,0.92,1.0,0.388,0.40425531914893614,1,4,39.764102564102565,2
0.8833333333333334,0.2,0.71,0.8333333333333333,0.04,0.10638297872340426,1,4,58.74275362318841,1
0.9633333333333334,0.28,0.18,0.16666666666666666,0.166,0.15957446808510636,1,3,61.722583826429975,1
0.37000000000000005,0.2,0.52,0.5,0.464,0.29787234042553196,1,2,39.473178807947015,2
0.35333333333333333,0.59,0.8300000000000001,0.16666666666666666,0.056,0.20212765957446807,1,2,48.27051282051282,0
0.2733333333333334,0.48,0.88,0.6666666666666666,0.676,0.07446808510638299,0,2,45.26608863198459,2
0.26333333333333336,0.67,0.42,1.0,0.548,0.14893617021276598,1,2,48.79275362318841,1
0.77,0.34,0.22,0.6666666666666666,0.308,0.35106382978723405,0,1,58.526923076923076,1
0.32333333333333336,0.47,0.67,0.5,0.75,0.3085106382978723,1,2,39.8280303030303,0
0.9266666666666667,0.72,0.85,0.16666666666666666,0.678,0.18085106382978725,0,3,74.4501872659176,2
0.7566666666666667,0.33,0.76,0.5,0.07,0.648936170212766,1,4,54.842028985507255,2
0.9900000000000001,0.34,0.96,1.0,0.0,0.5319148936170213,1,2,65.57268041237114,0
0.4033333333333334,0.04,0.6900000000000001,0.3333333333333333,0.42,0.1702127659574468,1,2,37.93087431693989,1
0.49333333333333335,0.35,0.76,0.8333333333333333,0.9440000000000001,0.29787234042553196,1,3,50.435271317829454,2
0.41000000000000003,0.5,0.24,0.6666666666666666,0.788,0.22340425531914893,1,3,49.05744680851063,0
0.37000000000000005,0.21,0.15,0.0,0.724,0.6276595744680851,1,1,39.95324675324675,0
0.18000000000000002,0.36,0.04,0.3333333333333333,0.10400000000000001,0.2765957446808511,1,4,35.47543859649123,2
0.0,0.55,0.89,0.3333333333333333,0.154,0.3085106382978723,1,4,23.75,2
0.38333333333333336,0.57,0.99,0.8333333333333333,0.836,0.22340425531914893,1,3,67.66666666666666,2
0.24000000000000002,0.43,0.79,0.0,0.482,0.8404255319148937,1,2,40.18174603174604,0
0.29000000000000004,0.46,0.13,1.0,0.836,0.1276595744680851,1,2,46.32105263157895,2
0.7066666666666667,0.36,0.21,0.3333333333333333,0.5660000000000001,0.26595744680851063,0,1,46.233333333333334,2
0.1366666666666667,0.5,0.11,0.16666666666666666,0.9480000000000001,0.4148936170212766,1,3,57.28333333333333,2
0.24333333333333335,0.78,0.52,0.6666666666666666,0.46,0.3191489361702127,1,4,51.797154471544715,2
0.5033333333333334,0.68,0.61,0.0,0.016,0.776595744680851,1,3,51.552150537634425,0
0.6900000000000001,0.39,0.8,1.0,0.378,0.425531914893617,1,2,45.87916666666666,1
0.19,0.62,0.26,0.5,0.154,0.4361702127659574,1,1,46.591340782122906,1
0.9033333333333334,0.55,0.72,0.5,0.31,0.1276595744680851,1,3,67.88439716312057,0
0.92,0.68,0.03,0.3333333333333333,0.124,0.425531914893617,1,3,64.08095238095238,0
0.5033333333333334,0.42,0.96,0.3333333333333333,0.992,0.4574468085106383,1,4,47.37896174863388,0
0.9933333333333334,0.02,0.98,1.0,0.9580000000000001,0.2127659574468085,1,2,58.970370370370375,1
0.5166666666666667,0.33,0.28,0.8333333333333333,0.47400000000000003,0.26595744680851063,0,4,47.98687664041995,0
0.49000000000000005,0.72,0.88,0.5,0.928,0.6276595744680851,1,4,58.98177570093458,1
0.21666666666666667,0.32,0.39,0.8333333333333333,0.232,0.09574468085106383,1,2,40.02153558052434,0
0.7333333333333334,0.33,0.84,0.0,0.032,0.2553191489361702,1,1,52.09848484848485,1
0.06666666666666667,0.57,0.49,0.5,0.11800000000000001,0.4574468085106383,1,3,30.21969696969697,2
0.49333333333333335,0.51,0.6,1.0,0.07,0.19148936170212766,1,4,53.653030303030306,0
0.14333333333333334,0.49,0.88,0.5,0.41000000000000003,0.19148936170212766,1,3,39.04086021505376,0
0.39666666666666667,0.33,0.97,0.5,0.28400000000000003,0.26595744680851063,1,2,41.858103975535165,2
0.043333333333333335,0.81,0.41000000000000003,0.6666666666666666,0.6940000000000001,0.5531914893617021,1,2,40.244927536231884,2
0.14333333333333334,0.46,0.14,1.0,0.312,0.1276595744680851,0,2,41.23418079096045,1
0.45333333333333337,0.97,0.02,0.5,0.602,0.44680851063829785,1,3,44.28333333333333,2
0.35000000000000003,0.93,0.97,0.6666666666666666,0.8300000000000001,0.2127659574468085,1,4,56.18965517241379,0
0.2733333333333334,0.36,0.51,0.6666666666666666,0.24,0.46808510638297873,1,3,35.61212121212122,0
0.7433333333333334,0.33,0.2,0.0,0.20600000000000002,0.02127659574468085,1,2,54.67951070336392,1
0.4,0.57,0.15,0.8333333333333333,0.512,0.39361702127659576,0,1,37.73275862068965,2
0.81,0.28,0.02,1.0,0.314,0.2872340425531915,1,2,58.8554347826087,1
0.04666666666666667,0.35,0.23,0.8333333333333333,0.656,0.11702127659574468,0,4,35.25578231292517,0
0.18666666666666668,0.92,0.98,0.6666666666666666,0.73,0.8191489361702128,1,2,50.2650406504065,2
0.5766666666666667,0.46,0.9,0.0,0.324,0.19148936170212766,1,2,55.85,0
0.7533333333333334,0.28,0.58,0.6666666666666666,0.496,0.22340425531914893,1,3,52.38840579710144,0
0.56,0.46,0.15,0.8333333333333333,0.6960000000000001,0.5319148936170213,1,2,48.957142857142856,2
0.8166666666666668,0.63,0.84,0.3333333333333333,0.608,0.4574468085106383,1,1,65.05982905982906,1
0.35333333333333333,0.64,0.36,1.0,0.41200000000000003,0.3191489361702127,0,2,46.22380952380952,0
0.8933333333333334,0.37,0.1,0.5,0.446,0.15957446808510636,1,1,55.28939393939394,0
0.17,0.26,0.3,0.5,0.31,0.32978723404255317,1,2,30.440654205607476,1
0.2566666666666667,0.83,0.85,0.6666666666666666,0.618,0.1276595744680851,0,3,50.91977401129944,1
0.9400000000000001,1.0,0.81,0.3333333333333333,0.774,0.4574468085106383,1,2,77.89999999999999,1
0.6966666666666667,0.49,0.37,0.3333333333333333,0.584,0.4361702127659574,1,1,59.0471264367816,0
0.7633333333333334,0.57,0.11,0.8333333333333333,0.332,0.3723404255319149,1,4,48.658974358974355,2
0.7533333333333334,0.43,0.21,0.8333333333333333,0.09,0.4787234042553192,1,3,61.0584656084656,2
0.43333333333333335,0.58,0.52,0.16666666666666666,0.314,0.0851063829787234,1,1,54.41285956006767,1
0.2866666666666667,0.88,0.54,0.6666666666666666,0.974,0.7021276595744681,1,2,56.16268656716419,1
0.8400000000000001,0.49,0.9400000000000001,0.16666666666666666,0.674,0.19148936170212766,1,1,56.99090909090909,2
0.04,0.6,0.09,0.8333333333333333,0.432,0.7872340425531915,1,2,40.474074074074075,0
0.11,0.39,0.56,0.0,0.9400000000000001,0.13829787234042554,1,2,38.102487562189054,2
0.65,0.35,0.52,0.6666666666666666,0.77,0.32978723404255317,1,2,55.77184466019417,2
0.043333333333333335,0.52,0.24,0.3333333333333333,0.6,0.19148936170212766,1,3,36.09786324786325,1
0.8666666666666667,0.46,0.92,0.5,0.492,0.22340425531914893,1,2,62.66666666666667,0
0.8733333333333334,0.54,0.74,0.3333333333333333,0.318,0.4148936170212766,1,1,65.47385229540919,0
1.0,0.32,0.3,0.16666666666666666,0.058,0.32978723404255317,1,2,64.89349112426035,1
0.81,0.71,0.88,0.5,0.614,0.20212765957446807,1,2,68.01011235955056,2
0.68,0.27,0.01,0.0,0.37,0.4787234042553192,1,3,42.00833333333334,1
0.03666666666666667,0.43,0.12,0.3333333333333333,0.932,0.22340425531914893,0,4,22.902898550724636,0
0.6366666666666667,0.62,0.81,0.5,1.0,0.20212765957446807,1,2,56.99065040650406,2
0.7366666666666667,0.17,0.4,1.0,0.508,0.11702127659574468,1,3,52.41428571428571,1
0.48000000000000004,0.15,0.51,0.5,0.968,0.648936170212766,1,4,38.52752808988764,1
0.3566666666666667,0.22,0.03,1.0,0.5700000000000001,0.2765957446808511,0,2,39.88598820058997,2
0.5066666666666667,0.46,0.22,1.0,0.8280000000000001,0.11702127659574468,1,2,49.53036303630363,0
0.17333333333333334,0.83,0.06,0.3333333333333333,0.454,0.6063829787234042,1,4,46.31666666666667,1
0.23333333333333334,0.05,0.19,0.3333333333333333,0.20600000000000002,0.5212765957446809,1,2,30.510416666666668,1
0.3766666666666667,0.27,0.41000000000000003,0.5,0.532,0.2872340425531915,1,2,40.60641025641025,1
0.12000000000000001,0.63,0.15,0.0,0.9420000000000001,0.20212765957446807,1,3,38.28333333333334,0
0.7000000000000001,0.34,0.11,0.8333333333333333,0.89,0.11702127659574468,1,3,54.37305699481866,2
0.05666666666666667,0.46,0.88,0.3333333333333333,0.514,0.3404255319148936,1,1,36.85995670995671,2
0.3566666666666667,0.88,0.89,1.0,0.23,0.2765957446808511,1,3,55.626950354609924,0
0.24666666666666667,0.88,0.25,1.0,0.766,0.2553191489361702,1,4,52.855555555555554,1
0.4166666666666667,0.63,0.62,0.16666666666666666,0.406,0.1276595744680851,1,1,52.55555555555556,2
0.9766666666666667,0.35,0.9500000000000001,0.3333333333333333,0.71,0.2446808510638298,1,4,65.38231292517007,0
0.16666666666666669,0.64,0.68,0.8333333333333333,0.93,0.13829787234042554,1,3,46.238095238095234,1
0.35333333333333333,0.62,0.76,0.0,0.184,0.9148936170212766,1,4,48.72465483234714,1
0.9166666666666667,0.57,0.84,0.8333333333333333,0.1,0.3191489361702127,1,3,70.18829516539441,1
0.6633333333333333,0.32,0.86,1.0,0.758,0.5531914893617021,1,1,50.36560283687943,2
0.26333333333333336,0.89,0.72,0.16666666666666666,0.386,0.20212765957446807,1,2,55.874950690335304,1
0.15333333333333335,0.4,0.3,0.0,0.746,0.5531914893617021,0,1,40.059918200408994,2
0.38333333333333336,0.82,0.17,0.3333333333333333,0.858,0.4361702127659574,1,1,57.80555555555556,1
0.8766666666666667,0.3,0.62,0.6666666666666666,0.868,0.05319148936170213,1,3,45.68333333333334,1
0.4266666666666667,0.89,0.38,0.5,0.382,0.2553191489361702,1,4,55.717816091954035,0
0.6833333333333333,0.48,0.18,0.16666666666666666,0.9500000000000001,0.15957446808510636,1,1,50.916666666666664,2
0.39333333333333337,0.74,0.07,0.5,0.49,0.1702127659574468,1,3,52.88070175438596,1
0.03666666666666667,0.44,0.16,0.3333333333333333,0.712,0.07446808510638299,1,4,26.236821705426355,2
0.07666666666666667,0.48,0.81,0.3333333333333333,0.04,0.07446808510638299,1,4,38.405961070559606,0
0.016666666666666666,0.27,0.35000000000000003,0.8333333333333333,0.988,0.11702127659574468,1,2,30.431159420289855,1
0.9400000000000001,0.39,0.41000000000000003,0.5,0.224,0.7021276595744681,1,3,55.385849056603774,2
0.02,0.7,0.02,0.5,0.392,0.5319148936170213,1,1,42.71612903225807,1
0.8366666666666667,0.08,0.36,0.16666666666666666,0.10400000000000001,0.06382978723404255,1,3,54.578787878787885,2
0.45,0.18,0.0,0.0,0.806,0.2765957446808511,0,2,41.83469945355191,0
0.05,0.38,0.31,0.16666666666666666,0.08,0.39361702127659576,1,1,29.013157894736842,2
0.51,0.4,0.56,0.8333333333333333,0.34400000000000003,0.32978723404255317,1,1,50.16404958677686,1
0.9400000000000001,0.13,0.34,0.0,0.246,0.26595744680851063,1,2,51.53461538461539,2
0.04,0.06,0.75,0.5,0.488,0.4787234042553192,0,4,23.760927152317883,0
0.24000000000000002,0.51,0.64,0.16666666666666666,0.986,0.22340425531914893,1,1,43.35812182741117,2
0.44,0.54,0.54,0.0,0.094,0.3191489361702127,0,4,40.35833333333334,0
0.7433333333333334,0.3,0.49,0.8333333333333333,0.584,0.19148936170212766,1,4,50.5496336996337,2
0.5233333333333333,0.53,0.53,0.16666666666666666,0.004,0.49999999999999994,1,2,51.66012461059189,1
0.7333333333333334,0.38,0.78,0.5,0.196,0.6382978723404255,1,3,53.311827956989255,1
0.15666666666666668,0.36,0.8,0.5,0.01,0.0851063829787234,1,4,54.48333333333333,1
0.26,0.54,0.27,0.3333333333333333,0.116,0.20212765957446807,1,4,35.54642857142857,0
0.4766666666666667,0.45,0.98,0.6666666666666666,0.812,0.15957446808510636,1,1,52.190759075907586,0
0.5566666666666668,0.5,0.02,0.16666666666666666,0.59,0.22340425531914893,1,1,55.00964912280701,2
0.4733333333333334,0.08,0.73,0.8333333333333333,0.314,0.3829787234042553,1,4,42.41987767584098,0
0.7333333333333334,0.54,0.34,0.0,0.45,0.5106382978723404,0,2,62.25826972010178,1
0.8066666666666668,0.76,0.33,0.0,0.18,0.14893617021276598,1,3,69.96060606060605,1
0.8233333333333334,0.37,0.93,0.8333333333333333,0.53,0.5212765957446809,0,3,56.170114942528734,0
0.7733333333333334,0.28,0.44,1.0,0.81,0.15957446808510636,1,3,53.929680365296804,1
0.9500000000000001,0.7,0.36,0.3333333333333333,0.498,0.14893617021276598,1,1,75.01900584795322,1
0.006666666666666667,0.78,0.0,0.8333333333333333,0.854,0.425531914893617,1,1,42.255855855855856,0
0.67,0.62,0.59,0.8333333333333333,0.006,0.10638297872340426,1,4,54.8590909090909,1
0.49333333333333335,0.69,0.07,0.8333333333333333,0.338,0.3404255319148936,0,1,56.930459770114936,2
0.6666666666666667,0.61,0.59,1.0,0.108,0.3085106382978723,1,4,58.02777777777778,0
0.05666666666666667,0.83,0.56,0.8333333333333333,0.634,0.19148936170212766,1,3,44.72128514056225,0
0.5933333333333334,0.76,0.08,0.5,0.524,0.46808510638297873,0,1,62.55672191528545,0
0.5166666666666667,0.7,0.61,1.0,0.66,0.22340425531914893,1,1,60.088283828382835,2
0.22,0.0,0.74,0.6666666666666666,0.978,0.5425531914893617,1,4,31.303351955307264,2
0.4266666666666667,0.26,0.09,1.0,0.766,0.10638297872340426,1,3,45.6,2
0.14666666666666667,0.67,0.85,0.8333333333333333,0.982,0.29787234042553196,1,1,61.88333333333333,1
0.05,0.88,0.25,0.5,0.266,0.3191489361702127,1,1,34.86111111111111,0
0.8633333333333334,0.76,0.61,0.3333333333333333,0.44,0.7127659574468086,0,2,65.59597701149426,1
0.42333333333333334,0.22,0.56,0.0,0.128,0.15957446808510636,1,4,43.65,1
0.75,0.98,0.14,0.5,0.974,0.7446808510638298,0,1,72.15718562874251,1
0.4666666666666667,0.44,1.0,0.8333333333333333,0.256,0.35106382978723405,1,3,50.18279569892473,1
0.39666666666666667,0.67,0.87,0.0,0.188,0.4787234042553192,1,1,38.96666666666667,2
0.6366666666666667,0.54,0.03,0.3333333333333333,0.636,0.4361702127659574,1,3,54.584986225895314,1
0.9700000000000001,0.44,0.99,0.6666666666666666,0.25,0.1276595744680851,1,2,47.98030303030303,2
0.8866666666666667,0.51,0.84,1.0,0.5700000000000001,0.23404255319148937,1,3,66.9540650406504,1
0.8,0.2,0.93,1.0,0.19,0.02127659574468085,1,2,48.38461538461538,0
0.5900000000000001,0.7,0.99,0.8333333333333333,0.13,0.22340425531914893,1,4,61.47402234636872,2
0.33666666666666667,0.42,0.91,0.6666666666666666,0.404,0.2872340425531915,1,4,31.429674796747964,0
0.060000000000000005,0.69,0.5,0.0,0.512,0.13829787234042554,1,4,27.683333333333334,0
0.8066666666666668,0.16,0.19,0.5,0.182,0.26595744680851063,0,1,48.9,1
0.9033333333333334,0.26,0.21,1.0,0.218,0.0425531914893617,1,3,40.49761904761905,0
0.30333333333333334,0.51,0.46,0.16666666666666666,0.452,0.3617021276595745,1,4,63.366666666666674,1
